packet,display_order,sample_id,caption_id,image_id,official_split,veracity,caption,relation_label,evidence_channel,annotator_confidence,notes
formal_seed43,14,212,894768,1268807,semantics_clip_text_image,falsified,David Rowntree the Blur drummer said the legal aid plans meant people would be represented by underqualified inexperienced lawyers,contradiction,visible_conflict,medium,"The caption identifies the subject as the Blur drummer, but the posed studio portrait with two cellos depicts a cellist, a conflict of instrument and role reached without using facial recognition. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,15,450,419502,419502,person_sbert_text_text,pristine,Republican presidential candidate Donald Trump speaks after being introduced by Arizona State Treasurer Jeff DeWitt Maricopa County Sheriff Joe Arpaio and former Arizona Gov Jan Brewer,entailment,n/a,medium,"Trump in a MAGA cap is shown speaking at a podium with a readable 'TRUMP' sign, with three officials on stage. The subject is anchored and the speaking act is depicted; the introducers' identities are taken as claimed."
formal_seed43,16,400,1030441,1030441,semantics_clip_text_text,pristine,People feel rising food prices says Brown whereas rising CO2 is intangible,neutral,n/a,high,"The image shows bread loaves in baskets. Brown's statement about food prices cannot be checked against the image, which is illustrative only."
formal_seed43,17,379,50775,50775,person_sbert_text_text,pristine,Andrew MedichiniAssociated Press Pope Francis celebrates a Mass in St Peter s Basilica at the Vatican Saturday Nov 23 2013,entailment,n/a,medium,"A pope in papal vestments, clothing that anchors the role, is celebrating at an ornate basilica lectern, so the Mass is depicted. The date is an incidental extra detail."
formal_seed43,18,482,414078,414078,semantics_clip_text_image,pristine,Nick Lehman president of digital for NBCUniversal talks about their new fitness brand Radius at SXSW,neutral,n/a,medium,"The image shows an outdoor group fitness class. The claimed act, the executive talking about the brand at SXSW, is not shown, but there is no conflict either."
formal_seed43,19,417,744484,744484,person_sbert_text_text,pristine,Nick Clegg at a meeting of European liberal leaders where he denied David Cameron had exercised a veto at the EU,neutral,n/a,medium,"A figure resembling Clegg appears with two officials at a press conference. But nothing anchors the specific meeting of European liberal leaders, and the denial statement cannot be checked against the image."
formal_seed43,20,231,1054014,463650,semantics_clip_text_text,falsified,Australian coach Darren Lehmann speaks with Shane Watson during the training session at the MCG,contradiction,visible_conflict,high,"The image shows rugby-league training kit, maroon Broncos shirts with a sportingbet sponsor, and no cricket equipment, which conflicts with the cricket training claim. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,21,423,167216,167216,person_sbert_text_text,pristine,Clinton and Sanders during the singing of the national anthem,entailment,n/a,medium,"The two named candidates, identities taken as claimed, stand with hands on chest on a CNN-branded debate stage. The anthem posture is depicted, and the readable CNN text anchors the type of occasion."
formal_seed43,22,455,949533,949533,person_sbert_text_text,pristine,Nigel Farage at the European council meeting in Brussels,neutral,n/a,medium,"This is a close-up of a man resembling Farage facing another person. The named European council occasion has no readable anchor, and the scene is a generic press scrum."
formal_seed43,23,326,1140490,176837,scene_resnet_place,falsified,A mountain in the Hellas region of Mars one of the features now thought to be glaciers blanketed with debris,neutral,event_provenance,medium,"The image is a grey terrain mosaic with target crosses, from spacecraft imagery. Which celestial body it shows cannot be told from the image alone, and the place claim is the heart of the caption. Channel: space-mission imagery, but a different body and mission - Mars is claimed while the image is from a comet lander."
formal_seed43,24,303,1188192,206001,semantics_clip_text_image,falsified,Maggot art created at Pestival a festival about insects on London s South Bank,contradiction,visible_conflict,medium,"The image shows a live bee standing on honeycomb, which is visibly not maggot-made art - the subject conflicts with the claim. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,25,385,144352,144352,scene_resnet_place,pristine,Mexican troops arrive in San Antonio on Sept 8 2005 with aid for Hurricane Katrina victims,neutral,n/a,medium,"The image shows a military truck convoy with soldiers jogging alongside, so an arrival with aid is depicted in a generic way. But nothing ties it to the specific Katrina relief occasion in San Antonio."
formal_seed43,26,325,1650375,754576,scene_resnet_place,falsified,The deaths occurred at the Cesalet retirement home in JacobBellecombette,contradiction,visible_conflict,high,"The signage is readable: a Marriott Waltham Abbey hotel with a UK POLICE van, which conflicts with the claimed French retirement home. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,27,214,345172,94918,semantics_clip_text_image,falsified,Debbie Smith of Williamsburg Va and her husband Rob,entailment,external_knowledge,medium,"A posed couple stands at night with a Washington DC backdrop; the caption naming a husband and wife is fully covered once their identities are taken as claimed (identity is not second-guessed at this stage). Channel: the people are substituted, with the named couple claimed but a different individual (Dodd) depicted."
formal_seed43,28,472,94121,94121,person_sbert_text_text,pristine,Comedian Trevor Noah in an undated photo REUTERSCourtesy Comedy Central,entailment,n/a,medium,"This is a studio portrait of a smiling man in a blue suit. The caption simply identifies him, and the credit details cannot be verified from the image alone and are not held against it, so the caption is fully covered."
formal_seed43,29,434,1514842,1514842,semantics_clip_text_image,pristine,Alicja Gruszka in the UK,entailment,n/a,medium,"A woman with an umbrella stands before the base of Nelson's Column and a Trafalgar Square lion, unique landmarks that anchor the UK setting. That covers this simple identity-and-place caption."
formal_seed43,30,391,772936,772936,semantics_clip_text_text,pristine,Hotbed of greed lust and prejudice Timothy Speyer Eileen Atkins and David Rintoul in The Witch of Edmonton,entailment,n/a,medium,"Three named actors in period costume are on stage, and a cast of three together pins down the production still (compare sample 105). The play's title is accepted along with it."
formal_seed43,31,418,426593,426593,semantics_clip_text_image,pristine,Cincinnati Bengals wide receiver AJ Green catches a pass against Arizona Cardinals cornerback Patrick Peterson during the first quarter at University of Phoenix Stadium,entailment,n/a,high,A Bengals receiver making a leaping catch against a Cardinals defender in red is shown. Both team kits are identifiable and the catch is depicted; the named players' identities are taken as claimed.
formal_seed43,32,443,1657977,1657977,semantics_clip_text_text,pristine,At a rally to protest against his conviction Silvio Berlusconi appeared with his girlfriend Francesca Pascale,entailment,n/a,medium,"A man resembling Berlusconi waves at a microphone with a young woman behind him, and a readable 'Via del Plebiscito' street sign (in Rome) anchors the rally scene. Both the pair and the speech are depicted."
formal_seed43,33,255,379929,105942,person_sbert_text_text,falsified,Eddie Redmayne who beat frontrunner Michael Keaton for the best actor trophy posed with new wife Hannah Bagshawe,contradiction,visible_conflict,medium,"The caption says he posed with his new wife, but only a single man appears in the frame on the carpet - the wife is absent, so the number of people conflicts with the claim. Channel: the relation is contradiction, so the channel is visible conflict by definition."
formal_seed43,34,348,39323,59340,semantics_clip_text_text,falsified,Donald Trump speaks during a campaign rally March 11 in St Louis,neutral,external_knowledge,medium,"A white-haired man speaks at a rally in front of a flag. There is no readable detail confirming Trump - confirming or ruling out the subject would need face knowledge - and the named city and date are not pinned down. Channel: the politician is substituted - a Trump rally is claimed, but a Sanders town hall is depicted."
